## dioPeriod = 1.0
## scheduler = none
## numMotes = 50
## otfHousekeepingPeriod = 1.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = 24
## sixtopPdrThreshold = 1.5
## pkPeriod = 16.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## combinationKeys = ['algorithm', 'buffer', 'burstTimestamp', 'numMotes', 'numPacketsBurst', 'otfThreshold', 'parents', 'pkPeriod', 'scheduler']
## numRuns = 1
## parents = 2
## otfThreshold = 0
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20.0
## buffer = 100
## generateIndividualSummarys = False
## simDataDir = simData
## numChans = 16
## minRssi = -97
## sixtopHousekeepingPeriod = 1.0
## numBroadcastCells = 3
## algorithm = local_voting
## numPacketsBurst = 5
## gui = False
## startTime = 1533308513.75
## otfEnabled = True
## slotDuration = 0.01
## overlappingBrCells = 0
## noInterference = 0


# PKTRX PKTTX appGenerated appReachesDagroot appRelayed aveHops aveHopsPackets aveLatency aveQueueDelay cellsNotGiven chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRandomSelections numReqCells numRx numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum rxBroadcast scheduleCollisions thReqCells topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txBroadcast txQueueFill
      0     0            0                 0          0       0              0          0             0             0              0           0     0                       0                 0              0                0                0                    0                   0           0     0          0     0          0      0         0                  0                 0                  0            0        0        0      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            126          0             0             0        270.600           0     1                       0                 0              0                0                0                    0                  39           0     0         39     0         39     39         0                  0                83                 11            9      219       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            122          0             0             0       1820.400           0     2                       0                 0              0                0                0                    0                  74           0     0         74     0         74     35         0                  0                 2                  6            1      219       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            122          0             0             0       3640.800           0     3                       0                 0              0                0                0                    0                  74           0     0         74     0         74      0         0                  0                 0                  8            0      219       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            122          0             0             0       5461.200           0     4                       0                 0              0                0                0                    0                  74           0     0         74     0         74      0         0                  0                 0                  8            0      219       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            122          0             0             0       7281.600           0     5                       0                 0              0                0                0                    0                  74           0     0         74     0         74      0         0                  0                 0                  8            0      219       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            122          0             0             0       9102.000           0     6                       0                 0              0                0                0                    0                  74           0     0         74     0         74      0         0                  0                 0                  8            0      219       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            122          0             0             0      10922.400           0     7                       0                 0              0                0                0                    0                  74           0     0         74     0         74      0         0                  0                 0                  8            0      219       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            122          0             0             0      12742.800           0     8                       0                 0              0                0                0                    0                  74           0     0         74     0         74      0         0                  0                 0                  8            0      219       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            122          0             0             0      14563.200           0     9                       0                 0              0                0                0                    0                  74           0     0         74     0         74      0         0                  0                 0                  8            0      219       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            122          0             0             0      16383.600           0    10                       0                 0              0                0                0                    0                  74           0     0         74     0         74      0         0                  0                 0                  8            0      219       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            122          0             0             0      18204.000           0    11                       0                 0              0                0                0                    0                  74           0     0         74     0         74      0         0                  0                 0                  8            0      219       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            122          0             0             0      20024.400           0    12                       0                 0              0                0                0                    0                  74           0     0         74     0         74      0         0                  0                 0                  8            0      219       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            122          0             0             0      21844.800           0    13                       0                 0              0                0                0                    0                  74           0     0         74     0         74      0         0                  0                 0                  8            0      219       50      0           0                  0          0                   0                     0                   0           0           0
